MANAGECOM,GRPCONTNO,APPNTNAME,PLAN,SUBSECTION,RISKCODE,SALECHNEL,AGENTCODE,NUMBER,GEBCLIENT,COMMRATE,TOTPR1,FREQ,EARNED1,CCDATE,DAYS,CLAIM1,NEWIBNR,OLDIBNR,BRANCH
86030101,862001460,南京利丰英和商贸有限,HI,g,MKK01,内勤销售,90200106,12,2,10,0.0,0,0.00,20070628,-731,0.00,0.00,0.00,8603
86030101,862001460,南京利丰英和商贸有限,TL,g,NAK01,内勤销售,90200106,7,2,15,0.0,0,0.00,20070628,-731,0.00,0.00,0.00,8603
86030101,862001460,南京利丰英和商贸有限,SMM,g,NIK02,内勤销售,90200106,13,2,10,0.0,0,0.00,20070628,-731,0.00,0.00,0.00,8603
86030101,862001460,南京利丰英和商贸有限,ADD,g,NMK01,内勤销售,90200106,1,2,15,0.0,0,0.00,20070628,-731,0.00,0.00,0.00,8603
86030101,862001461,南京利丰英和商贸有限,CMM,g,NIK01,经纪公司,90200054,10,2,10,0.0,0,0.00,20080101,-365,0.00,0.00,0.00,8603
86030101,862001461,南京利丰英和商贸有限,SMM,g,NIK02,经纪公司,90200054,13,2,10,0.0,1,0.00,20080101,-365,67.07,0.00,67.07,8603
86030101,862001461,南京利丰英和商贸有限,ADD,g,NMK01,经纪公司,90200054,1,2,15,0.0,0,0.00,20080101,-365,0.00,0.00,0.00,8603
86030101,862001462,南京利丰英和商贸有限,AMR,g,MIK01,经纪公司,90200054,9,2,10,29383.2,4,0.00,20090101,-91,724.60,0.00,724.60,8603
86030101,862001462,南京利丰英和商贸有限,CMM,g,NIK01,经纪公司,90200054,10,2,10,63759.6,30,0.00,20090101,0,12662.52,199.78,12662.52,8603
86030101,862001462,南京利丰英和商贸有限,SMM,g,NIK02,经纪公司,90200054,13,2,10,328486.8,224,1.27,20090101,-92,95598.79,750.49,95598.79,8603
86030101,862001462,南京利丰英和商贸有限,ADD,g,NMK01,经纪公司,90200054,1,2,15,66455.2,0,0.06,20090101,0,0.00,0.00,0.00,8603
86030101,862001463,南京利丰英和商贸有限,AMR,g,MIK01,经纪公司,90200054,9,1,10,46265.4,10,36470.02,20100101,48,2563.33,1167.27,0.00,8603
86030101,862001463,南京利丰英和商贸有限,CMM,g,NIK01,经纪公司,90200054,10,1,10,97416.7,101,77603.72,20100101,206,32036.62,17412.12,0.00,8603
86030101,862001463,南京利丰英和商贸有限,SMM,g,NIK02,经纪公司,90200054,13,1,10,565236.6,911,444466.11,20100101,51,318030.96,126845.21,0.00,8603
86030101,862001463,南京利丰英和商贸有限,ADD,g,NMK01,经纪公司,90200054,1,1,15,109682.1,0,86524.23,20100101,214,0.00,0.00,0.00,8603
86030101,86200146700,罗便士保险公估(中国),AMR,g,MIK01,内勤销售,90200108,9,2,0,0.0,0,0.00,20080523,-487,0.00,0.00,0.00,8603
86030101,86200146700,罗便士保险公估(中国),ADD,g,NMK01,内勤销售,90200108,1,2,0,0.0,0,0.00,20080523,-223,0.00,0.00,0.00,8603
86030101,86200146701,罗便士保险公估(中国),AMR,g,MIK01,内勤销售,90200108,9,2,0,4067.9,0,1668.19,20090523,-77,0.00,0.00,0.00,8603
86030101,86200146701,罗便士保险公估(中国),ADD,g,NMK01,内勤销售,90200108,1,2,0,79193.7,0,32367.33,20090523,142,0.00,0.00,0.00,8603
86030101,86200146702,根宁翰保险公估（中国,AMR,g,MIK01,内勤销售,90200108,9,2,0,4287.6,0,2624.12,20100523,163,0.00,0.00,0.00,8603
86030101,86200146702,根宁翰保险公估（中国,ADD,g,NMK01,内勤销售,90200108,1,2,0,83176.4,0,50908.95,20100523,184,0.00,0.00,0.00,8603
86030101,862001470,福克森(北京)技术服务,DD,g,MGK01,内勤销售,90200113,3,2,15,0.0,0,0.00,20070620,-560,0.00,0.00,0.00,8603
86030101,862001470,福克森(北京)技术服务,CMM,g,NIK01,内勤销售,90200113,10,2,10,0.0,0,0.00,20070620,-560,0.00,0.00,0.00,8603
86030101,862001470,福克森(北京)技术服务,SMM,g,NIK02,内勤销售,90200113,13,2,10,0.0,0,0.00,20070620,-560,0.00,0.00,0.00,8603
86030101,862001470,福克森(北京)技术服务,ADD,g,NMK01,内勤销售,90200113,1,2,15,0.0,0,0.00,20070620,-560,0.00,0.00,0.00,8603
86030101,862001480,德固赛（中国）投资有,TL,g,NAK01,内勤销售,90200106,7,1,0,0.0,0,0.00,20070701,-579,0.00,0.00,0.00,8603
86030101,862001480,德固赛（中国）投资有,ADD,g,NMK01,内勤销售,90200106,1,1,0,0.0,0,0.00,20070701,-579,0.00,0.00,0.00,8603
86030101,862001481,赢创德固赛（中国）投,TL,g,NAK01,内勤销售,90200106,7,1,0,0.0,0,0.00,20080601,-214,0.00,0.00,0.00,8603
86030101,862001481,赢创德固赛（中国）投,ADD,g,NMK01,内勤销售,90200106,1,1,0,0.0,0,0.00,20080601,-214,0.00,0.00,0.00,8603
86030101,862001482,赢创德固赛（中国）投,TL,g,NAK01,内勤销售,90200106,7,1,0,0.0,0,0.00,20090601,-183,0.00,0.00,0.00,8603
86030101,862001482,赢创德固赛（中国）投,ADD,g,NMK01,内勤销售,90200106,1,1,0,0.0,0,0.00,20090601,-153,0.00,0.00,0.00,8603
86030101,862001490,日本三井住友银行股份,DD,g,MGK01,内勤销售,90200115,3,1,0,0.0,0,0.00,20070701,-729,0.00,0.00,0.00,8603
86030101,862001490,日本三井住友银行股份,HI,g,MKK01,内勤销售,90200115,12,1,0,0.0,0,0.00,20070701,-549,0.00,0.00,0.00,8603
86030101,862001490,日本三井住友银行股份,CMM,g,NIK01,内勤销售,90200115,10,1,0,0.0,0,0.00,20070701,-729,0.00,0.00,0.00,8603
86030101,862001490,日本三井住友银行股份,SMM,g,NIK02,内勤销售,90200115,13,1,0,0.0,0,0.00,20070701,-549,0.00,0.00,0.00,8603
86030101,862001490,日本三井住友银行股份,ADD,g,NMK01,内勤销售,90200115,1,1,0,0.0,0,0.00,20070701,-729,0.00,0.00,0.00,8603
86030101,862001491,日本三井住友银行股份,DD,g,MGK01,内勤销售,90200115,3,1,0,0.0,0,0.00,20080701,-457,0.00,0.00,0.00,8603
86030101,862001491,日本三井住友银行股份,HI,g,MKK01,内勤销售,90200115,12,1,0,0.0,0,0.00,20080701,-457,0.00,0.00,0.00,8603
86030101,862001491,日本三井住友银行股份,CMM,g,NIK01,内勤销售,90200115,10,1,0,0.0,0,0.00,20080701,-457,0.00,0.00,0.00,8603
86030101,862001491,日本三井住友银行股份,SMM,g,NIK02,内勤销售,90200115,13,1,0,0.0,0,0.00,20080701,-457,0.00,0.00,0.00,8603
86030101,862001491,日本三井住友银行股份,ADD,g,NMK01,内勤销售,90200115,1,1,0,0.0,0,0.00,20080701,-457,0.00,0.00,0.00,8603
86030101,86200149900,安永华明会计师事物所,ADD,g,NMK01,内勤销售,90200108,1,1,0,0.0,0,0.00,20080609,-552,0.00,0.00,0.00,8603
86030101,862001500,摩根富林明资产管理有,DD,g,MGK01,内勤销售,90200115,3,1,0,0.0,0,0.00,20070601,-731,0.00,0.00,0.00,8603
86030101,862001500,摩根富林明资产管理有,HI,g,MKK01,内勤销售,90200115,12,1,0,0.0,0,0.00,20070601,-731,0.00,0.00,0.00,8603
86030101,862001500,摩根富林明资产管理有,TL,g,NAK01,内勤销售,90200115,7,1,0,0.0,0,0.00,20070601,-731,0.00,0.00,0.00,8603
86030101,862001500,摩根富林明资产管理有,SMM,g,NIK02,内勤销售,90200115,13,1,0,0.0,0,0.00,20070601,-731,0.00,0.00,0.00,8603
86030101,862001500,摩根富林明资产管理有,ADD,g,NMK01,内勤销售,90200115,1,1,0,0.0,0,0.00,20070601,-731,0.00,0.00,0.00,8603
86030101,862001520,商船三井（中国）有限,DD,g,MGK01,内勤销售,90200115,3,1,0,0.0,0,0.00,20070625,-730,0.00,0.00,0.00,8603
86030101,862001520,商船三井（中国）有限,HI,g,MKK01,内勤销售,90200115,12,1,0,0.0,0,0.00,20070625,-555,0.00,0.00,0.00,8603
86030101,862001520,商船三井（中国）有限,DI,g,MMK01,内勤销售,90200115,2,1,0,0.0,0,0.00,20070625,-730,0.00,0.00,0.00,8603
86030101,862001520,商船三井（中国）有限,TL,g,NAK01,内勤销售,90200115,7,1,0,0.0,0,0.00,20070625,-555,0.00,0.00,0.00,8603
86030101,862001520,商船三井（中国）有限,CMM,g,NIK01,内勤销售,90200115,10,1,0,0.0,0,0.00,20070625,-555,0.00,0.00,0.00,8603
86030101,862001520,商船三井（中国）有限,SMM,g,NIK02,内勤销售,90200115,13,1,0,0.0,1,0.00,20070625,-555,110.21,0.00,110.21,8603
86030101,862001520,商船三井（中国）有限,ADD,g,NMK01,内勤销售,90200115,1,1,0,0.0,0,0.00,20070625,-555,0.00,0.00,0.00,8603
86030101,862001521,商船三井（中国）有限,DD,g,MGK01,内勤销售,90200115,3,1,0,0.0,1,0.00,20080625,-244,100000.00,0.00,0.00,8603
86030101,862001521,商船三井（中国）有限,HI,g,MKK01,内勤销售,90200115,12,1,0,0.0,1,0.00,20080625,-190,1700.00,0.00,1700.00,8603
86030101,862001521,商船三井（中国）有限,DI,g,MMK01,内勤销售,90200115,2,1,0,0.0,0,0.00,20080625,-244,0.00,0.00,0.00,8603
86030101,862001521,商船三井（中国）有限,TL,g,NAK01,内勤销售,90200115,7,1,0,0.0,0,0.00,20080625,-190,0.00,0.00,0.00,8603
86030101,862001521,商船三井（中国）有限,CMM,g,NIK01,内勤销售,90200115,10,1,0,0.0,4,0.00,20080625,-190,173.00,0.00,173.00,8603
86030101,862001521,商船三井（中国）有限,SMM,g,NIK02,内勤销售,90200115,13,1,0,0.0,9,0.00,20080625,-190,10129.82,0.00,10129.82,8603
86030101,862001521,商船三井（中国）有限,ADD,g,NMK01,内勤销售,90200115,1,1,0,0.0,0,0.00,20080625,-190,0.00,0.00,0.00,8603
86030101,862001522,商船三井集运服务（上,DD,g,MGK01,内勤销售,90200115,3,1,0,0.0,0,0.00,20080625,-190,0.00,0.00,0.00,8603
86030101,862001522,商船三井集运服务（上,HI,g,MKK01,内勤销售,90200115,12,1,0,0.0,0,0.00,20080625,-190,0.00,0.00,0.00,8603
86030101,862001522,商船三井集运服务（上,DI,g,MMK01,内勤销售,90200115,2,1,0,0.0,0,0.00,20080625,-190,0.00,0.00,0.00,8603
86030101,862001522,商船三井集运服务（上,TL,g,NAK01,内勤销售,90200115,7,1,0,0.0,0,0.00,20080625,-237,0.00,0.00,0.00,8603
86030101,862001522,商船三井集运服务（上,CMM,g,NIK01,内勤销售,90200115,10,1,0,0.0,0,0.00,20080625,-190,0.00,0.00,0.00,8603
86030101,862001522,商船三井集运服务（上,SMM,g,NIK02,内勤销售,90200115,13,1,0,0.0,1,0.00,20080625,-190,79.20,0.00,79.20,8603
86030101,862001522,商船三井集运服务（上,ADD,g,NMK01,内勤销售,90200115,1,1,0,0.0,0,0.00,20080625,-190,0.00,0.00,0.00,8603
86030101,862001523,商船三井（中国）有限,DD,g,MGK01,内勤销售,90200115,3,1,0,37243.6,0,17430.99,20090625,92,0.00,0.00,0.00,8603
86030101,862001523,商船三井（中国）有限,HI,g,MKK01,内勤销售,90200115,12,1,0,15877.4,4,7427.13,20090625,175,7800.00,120.00,5400.00,8603
86030101,862001523,商船三井（中国）有限,DI,g,MMK01,内勤销售,90200115,2,1,0,31035.6,0,14524.73,20090625,55,0.00,0.00,0.00,8603
86030101,862001523,商船三井（中国）有限,TL,g,NAK01,内勤销售,90200115,7,1,0,29793.6,0,13943.15,20090625,175,0.00,0.00,0.00,8603
86030101,862001523,商船三井（中国）有限,CMM,g,NIK01,内勤销售,90200115,10,1,0,32796.8,111,15521.37,20090625,175,22026.77,1403.22,10834.61,8603
86030101,862001523,商船三井（中国）有限,SMM,g,NIK02,内勤销售,90200115,13,1,0,217415.7,351,101713.06,20090625,175,179838.78,15426.55,82535.46,8603
86030101,862001523,商船三井（中国）有限,ADD,g,NMK01,内勤销售,90200115,1,1,0,74787.6,0,35006.00,20090625,175,0.00,0.00,0.00,8603
86030101,862001524,商船三井集运服务（上,DD,g,MGK01,内勤销售,90200115,3,1,0,12019.4,0,5674.40,20090625,175,0.00,0.00,0.00,8603
86030101,862001524,商船三井集运服务（上,HI,g,MKK01,内勤销售,90200115,12,1,0,5208.8,0,2458.87,20090625,175,0.00,0.00,0.00,8603
86030101,862001524,商船三井集运服务（上,DI,g,MMK01,内勤销售,90200115,2,1,0,10016.4,0,4728.63,20090625,175,0.00,0.00,0.00,8603
86030101,862001524,商船三井集运服务（上,TL,g,NAK01,内勤销售,90200115,7,1,0,9615.4,0,4539.15,20090625,175,0.00,0.00,0.00,8603
86030101,862001524,商船三井集运服务（上,CMM,g,NIK01,内勤销售,90200115,10,1,0,6225.5,15,3005.10,20090625,-91,2602.71,333.06,647.65,8603
86030101,862001524,商船三井集运服务（上,SMM,g,NIK02,内勤销售,90200115,13,1,0,70637.1,97,33450.69,20090625,175,29862.53,3215.07,10054.27,8603
86030101,862001524,商船三井集运服务（上,ADD,g,NMK01,内勤销售,90200115,1,1,0,24278.7,0,11463.68,20090625,104,0.00,0.00,0.00,8603
86030101,862001525,商船三井（中国）有限,DD,g,MGK01,内勤销售,90200125,3,1,0,41582.4,0,16835.76,20100625,60,0.00,0.00,0.00,8603
86030101,862001525,商船三井（中国）有限,JDD,g,MGK03,内勤销售,90200125,4,1,0,260.0,0,135.34,20100625,190,0.00,0.00,0.00,8603
86030101,862001525,商船三井（中国）有限,HI,g,MKK01,内勤销售,90200125,12,1,0,11317.3,2,4563.15,20100625,39,1900.00,551.00,0.00,8603
86030101,862001525,商船三井（中国）有限,DI,g,MMK01,内勤销售,90200125,2,1,0,18054.1,0,7320.91,20100625,190,0.00,0.00,0.00,8603
86030101,862001525,商船三井（中国）有限,TL,g,NAK01,内勤销售,90200125,7,1,0,29046.6,0,11797.18,20100625,39,0.00,0.00,0.00,8603
86030101,862001525,商船三井（中国）有限,CMM,g,NIK01,内勤销售,90200125,10,1,0,36866.5,39,15914.30,20100625,183,5804.46,4971.78,0.00,8603
86030101,862001525,商船三井（中国）有限,SMM,g,NIK02,内勤销售,90200125,13,1,0,288501.1,171,116364.11,20100625,0,74754.32,38709.19,0.00,8603
86030101,862001525,商船三井（中国）有限,ADD,g,NMK01,内勤销售,90200125,1,1,0,72402.4,0,29391.31,20100625,184,0.00,0.00,0.00,8603
86030101,862001526,商船三井集运服务（上,DD,g,MGK01,内勤销售,90200125,3,1,0,13232.2,0,6558.20,20100625,137,0.00,0.00,0.00,8603
86030101,862001526,商船三井集运服务（上,HI,g,MKK01,内勤销售,90200125,12,1,0,3650.7,1,1809.14,20100625,88,400.00,116.00,0.00,8603
86030101,862001526,商船三井集运服务（上,DI,g,MMK01,内勤销售,90200125,2,1,0,5703.6,0,2826.54,20100625,144,0.00,0.00,0.00,8603
86030101,862001526,商船三井集运服务（上,TL,g,NAK01,内勤销售,90200125,7,1,0,9125.8,0,4522.50,20100625,88,0.00,0.00,0.00,8603
86030101,862001526,商船三井集运服务（上,CMM,g,NIK01,内勤销售,90200125,10,1,0,13142.1,10,6145.99,20100625,190,1291.49,1295.04,0.00,8603
86030101,862001526,商船三井集运服务（上,SMM,g,NIK02,内勤销售,90200125,13,1,0,87066.5,67,43541.68,20100625,88,18904.39,14223.97,0.00,8603
86030101,862001526,商船三井集运服务（上,ADD,g,NMK01,内勤销售,90200125,1,1,0,23300.5,0,11506.11,20100625,137,0.00,0.00,0.00,8603
86030101,86200152600,安永华明会计师事物所,ADD,g,NMK01,内勤销售,90200108,1,1,0,0.0,0,0.00,20080616,-545,0.00,0.00,0.00,8603
86030101,86200154300,安永华明会计师事物所,ADD,g,NMK01,内勤销售,90200108,1,1,0,0.0,0,0.00,20080623,-538,0.00,0.00,0.00,8603
86030101,86200154400,安永华明会计师事物所,ADD,g,NMK01,内勤销售,90200108,1,1,0,0.0,0,0.00,20080630,-531,0.00,0.00,0.00,8603
86030101,86200156500,万国纸业企业管理(上?,DD,g,MGK01,内勤销售,90200118,3,1,0,0.0,0,0.00,20080601,-420,0.00,0.00,0.00,8603
86030101,86200156500,万国纸业企业管理(上?,HI,g,MKK01,内勤销售,90200118,12,1,0,0.0,0,0.00,20080601,-214,0.00,0.00,0.00,8603
86030101,86200156500,万国纸业企业管理(上?,TL,g,NAK01,内勤销售,90200118,7,1,0,0.0,0,0.00,20080601,-214,0.00,0.00,0.00,8603
86030101,86200156500,万国纸业企业管理(上?,CMM,g,NIK01,内勤销售,90200118,10,1,0,0.0,1,0.00,20080601,-214,37.90,0.00,37.90,8603
86030101,86200156500,万国纸业企业管理(上?,SMM,g,NIK02,内勤销售,90200118,13,1,0,0.0,4,0.00,20080601,-214,1013.32,0.00,1013.32,8603
86030101,86200156500,万国纸业企业管理(上?,ADD,g,NMK01,内勤销售,90200118,1,1,0,0.0,0,0.00,20080601,-214,0.00,0.00,0.00,8603
86030101,86200156501,万国纸业企业管理(上?,DD,g,MGK01,内勤销售,90200126,3,1,0,8251.6,0,3668.84,20090601,61,0.00,0.00,0.00,8603
86030101,86200156501,万国纸业企业管理(上?,HI,g,MKK01,内勤销售,90200126,12,1,0,4383.6,0,1948.79,20090601,61,0.00,0.00,0.00,8603
86030101,86200156501,万国纸业企业管理(上?,TL,g,NAK01,内勤销售,90200126,7,1,0,32069.5,0,14039.24,20090601,55,0.00,0.00,0.00,8603
86030101,86200156501,万国纸业企业管理(上?,CMM,g,NIK01,内勤销售,90200126,10,1,0,52748.7,93,23438.62,20090601,61,28856.48,3123.12,7473.91,8603
86030101,86200156501,万国纸业企业管理(上?,SMM,g,NIK02,内勤销售,90200126,13,1,0,77290.1,183,33731.22,20090601,61,69082.31,7206.77,25170.38,8603
86030101,86200156501,万国纸业企业管理(上?,ADD,g,NMK01,内勤销售,90200126,1,1,0,31334.7,0,13754.81,20090601,151,0.00,0.00,0.00,8603
86030101,86200156502,万国纸业企业管理(上?,DD,g,MGK01,内勤销售,90200126,3,1,0,6874.0,0,4094.00,20100601,214,0.00,0.00,0.00,8603
86030101,86200156502,万国纸业企业管理(上?,HI,g,MKK01,内勤销售,90200126,12,1,0,3651.8,0,2175.08,20100601,144,0.00,0.00,0.00,8603
86030101,86200156502,万国纸业企业管理(上?,TL,g,NAK01,内勤销售,90200126,7,1,0,39786.0,0,23119.69,20100601,51,0.00,0.00,0.00,8603
86030101,86200156502,万国纸业企业管理(上?,CMM,g,NIK01,内勤销售,90200126,10,1,0,54563.8,66,31893.64,20100601,214,15391.41,12380.21,0.00,8603
86030101,86200156502,万国纸业企业管理(上?,SMM,g,NIK02,内勤销售,90200126,13,1,0,105413.2,197,60979.67,20100601,51,70003.10,37597.93,0.00,8603
86030101,86200156502,万国纸业企业管理(上?,ADD,g,NMK01,内勤销售,90200126,1,1,0,39360.3,0,22894.29,20100601,214,0.00,0.00,0.00,8603
86030101,86200160300,中国石油天然气股份有,DD,g,MGK01,内勤销售,90200106,3,2,0,0.0,0,0.00,20080401,-365,0.00,0.00,0.00,8603
86030101,86200160300,中国石油天然气股份有,SMM,g,NIK02,内勤销售,90200106,13,2,0,0.0,2,0.00,20080401,-365,713.36,0.00,713.36,8603
86030101,86200160300,中国石油天然气股份有,ADD,g,NMK01,内勤销售,90200106,1,2,0,0.0,0,0.00,20080401,-365,0.00,0.00,0.00,8603
86030101,86200160300,中国石油天然气股份有,PCA,g,NMK02,内勤销售,90200106,6,2,0,0.0,0,0.00,20080401,-365,0.00,0.00,0.00,8603
86030101,86200160301,中国石油天然气股份有,DD,g,MGK01,内勤销售,90200108,3,2,0,52695.0,1,0.00,20090101,0,100000.00,0.00,0.00,8603
86030101,86200160301,中国石油天然气股份有,SMM,g,NIK02,内勤销售,90200108,13,2,0,266650.0,76,0.00,20090101,0,40565.84,462.74,40565.84,8603
86030101,86200160302,中国石油天然气股份有,DD,g,MGK01,内勤销售,90200108,3,2,0,53466.4,0,53466.40,20100101,53,0.00,0.00,0.00,8603
86030101,86200160302,中国石油天然气股份有,SMM,g,NIK02,内勤销售,90200108,13,2,0,275706.9,193,275706.90,20100101,365,150165.66,49546.77,0.00,8603
86030101,86200161100,安永华明会计师事物所,ADD,g,NMK01,内勤销售,90200108,1,1,0,0.0,0,0.00,20080707,-524,0.00,0.00,0.00,8603
86030101,86200161200,安永华明会计师事物所,ADD,g,NMK01,内勤销售,90200108,1,1,0,0.0,0,0.00,20080721,-510,0.00,0.00,0.00,8603
86030101,86200161300,安永华明会计师事物所,ADD,g,NMK01,内勤销售,90200108,1,1,0,0.0,0,0.00,20080728,-503,0.00,0.00,0.00,8603
86030101,86200163700,荟才环球企业咨询(北?,HI,g,MKK01,内勤销售,90200107,12,2,0,0.0,0,0.00,20080601,-396,0.00,0.00,0.00,8603
86030101,86200163700,荟才环球企业咨询(北?,WMP,g,NIK03,内勤销售,90200107,11,2,0,0.0,4,0.00,20080601,-214,1280.79,0.00,1190.01,8603
86030101,86200163700,荟才环球企业咨询(北?,ADD,g,NMK01,内勤销售,90200107,1,2,0,0.0,0,0.00,20080601,-396,0.00,0.00,0.00,8603
86030101,86200163701,荟才环球企业咨询(北?,HI,g,MKK01,内勤销售,90200107,12,2,0,1572.1,0,601.89,20090601,54,0.00,0.00,0.00,8603
86030101,86200163701,荟才环球企业咨询(北?,WMP,g,NIK03,内勤销售,90200107,11,2,0,87948.2,22,31566.87,20090601,1,20140.04,502.23,13139.69,8603
86030101,86200163701,荟才环球企业咨询(北?,ADD,g,NMK01,内勤销售,90200107,1,2,0,5738.7,0,2126.13,20090601,54,0.00,0.00,0.00,8603
86030101,86200163702,荟才环球企业咨询(北?,HI,g,MKK01,经纪公司,90200054,12,2,10,2259.8,0,1266.89,20100601,214,0.00,0.00,0.00,8603
86030101,86200163702,荟才环球企业咨询(北?,WMP,g,NIK03,经纪公司,90200054,11,2,10,103421.7,17,57997.62,20100601,78,14940.24,20896.31,0.00,8603
86030101,86200163702,荟才环球企业咨询(北?,ADD,g,NMK01,经纪公司,90200054,1,2,15,6065.3,0,3424.30,20100601,214,0.00,0.00,0.00,8603
86030101,86200166600,斯必克（中国）投资有,DD,g,MGK01,经纪公司,90200069,3,2,10,0.0,0,0.00,20080712,-173,0.00,0.00,0.00,8603
86030101,86200166600,斯必克（中国）投资有,AMR,g,MIK01,经纪公司,90200069,9,2,10,0.0,0,0.00,20080712,-173,0.00,0.00,0.00,8603
86030101,86200166600,斯必克（中国）投资有,WMP,g,NIK03,经纪公司,90200069,11,2,10,0.0,2,0.00,20080712,-173,4154.47,0.00,3860.00,8603
86030101,86200166600,斯必克（中国）投资有,ADD,g,NMK01,经纪公司,90200069,1,2,10,0.0,0,0.00,20080712,-173,0.00,0.00,0.00,8603
86030101,86200166601,斯必克（中国）投资有,DD,g,MGK01,内勤销售,90200115,3,2,0,1960.0,0,1031.03,20090712,192,0.00,0.00,0.00,8603
86030101,86200166601,斯必克（中国）投资有,AMR,g,MIK01,内勤销售,90200115,9,2,0,1400.0,0,736.47,20090712,192,0.00,0.00,0.00,8603
86030101,86200166601,斯必克（中国）投资有,WMP,g,NIK03,内勤销售,90200115,11,2,0,34020.0,4,17895.43,20090712,192,1991.13,697.39,500.00,8603
86030101,86200166601,斯必克（中国）投资有,ADD,g,NMK01,内勤销售,90200115,1,2,0,4200.0,0,2209.34,20090712,192,0.00,0.00,0.00,8603
